PassengerId,Survived,Pclass,Sex,Age,Fare,Embarked,Title,FamilySize,IsAlone,AgeGroup,FareGroup,FamilySizeGroup,SexPclass_female_1,SexPclass_female_2,SexPclass_female_3,SexPclass_male_1,SexPclass_male_2,SexPclass_male_3,AgePclass_1_1,AgePclass_1_2,AgePclass_1_3,AgePclass_2_1,AgePclass_2_2,AgePclass_2_3,AgePclass_3_1,AgePclass_3_2,AgePclass_3_3,AgePclass_4_1,AgePclass_4_2,AgePclass_4_3,AgePclass_5_1,AgePclass_5_2,AgePclass_5_3
753,0,3,0,33.0,9.5,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
754,0,3,0,23.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
755,1,2,1,48.0,65.0,0,3,4,0,4,4,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
756,1,2,0,0.67,14.5,0,4,3,0,1,3,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
757,0,3,0,28.0,7.7958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
758,0,2,0,18.0,11.5,0,1,1,1,2,2,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
759,0,3,0,34.0,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
760,1,1,1,33.0,86.5,0,5,1,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
761,0,3,0,26.0,14.5,0,1,1,1,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
762,0,3,0,41.0,7.125,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
763,1,3,0,20.0,7.2292,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
764,1,1,1,36.0,120.0,0,3,4,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
765,0,3,0,16.0,7.775,0,1,1,1,2,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
766,1,1,1,51.0,77.9583,0,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
767,0,1,0,48.5,39.6,1,5,1,1,4,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
768,0,3,1,30.5,7.75,2,2,1,1,3,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
769,0,3,0,26.0,24.15,2,1,2,0,3,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
770,0,3,0,32.0,8.3625,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
771,0,3,0,24.0,9.5,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
772,0,3,0,48.0,7.8542,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
773,0,2,1,57.0,10.5,0,3,1,1,4,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
774,0,3,0,26.0,7.225,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
775,1,2,1,54.0,23.0,0,3,5,0,4,3,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
776,0,3,0,18.0,7.75,0,1,1,1,2,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
777,0,3,0,26.0,7.75,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
778,1,3,1,5.0,12.475,0,2,1,1,1,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
779,0,3,0,26.0,7.7375,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
780,1,1,1,43.0,211.3375,0,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
781,1,3,1,13.0,7.2292,1,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
782,1,1,1,17.0,57.0,0,3,2,0,2,4,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
783,0,1,0,29.0,30.0,0,1,1,1,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
784,0,3,0,26.0,23.45,0,1,4,0,3,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
785,0,3,0,25.0,7.05,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
786,0,3,0,25.0,7.25,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
787,1,3,1,18.0,7.4958,0,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
788,0,3,0,8.0,29.125,2,4,6,0,1,3,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
789,1,3,0,1.0,20.575,0,4,4,0,1,3,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
790,0,1,0,46.0,79.2,1,1,1,1,4,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
791,0,3,0,26.0,7.75,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
792,0,2,0,16.0,26.0,0,1,1,1,2,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
793,0,3,1,18.0,69.55,0,2,11,0,2,4,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
794,0,1,0,40.0,30.6958,1,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
795,0,3,0,25.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
796,0,2,0,39.0,13.0,0,1,1,1,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
797,1,1,1,49.0,25.9292,0,5,1,1,4,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
798,1,3,1,31.0,8.6833,0,3,1,1,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
799,0,3,0,30.0,7.2292,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
800,0,3,1,30.0,24.15,0,3,3,0,3,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
801,0,2,0,34.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
802,1,2,1,31.0,26.25,0,3,3,0,3,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
803,1,1,0,11.0,120.0,0,4,4,0,1,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
804,1,3,0,0.42,8.5167,1,4,2,0,1,2,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
805,1,3,0,27.0,6.975,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
806,0,3,0,31.0,7.775,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
807,0,1,0,39.0,0.0,0,1,1,1,4,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
808,0,3,1,18.0,7.775,0,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
809,0,2,0,39.0,13.0,0,1,1,1,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
810,1,1,1,33.0,53.1,0,3,2,0,3,4,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
811,0,3,0,26.0,7.8875,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
812,0,3,0,39.0,24.15,0,1,1,1,4,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
813,0,2,0,35.0,10.5,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
814,0,3,1,6.0,31.275,0,2,7,0,1,4,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
815,0,3,0,30.5,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
816,0,1,0,40.0,0.0,0,1,1,1,4,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
817,0,3,1,23.0,7.925,0,2,1,1,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
818,0,2,0,31.0,37.0042,1,1,3,0,3,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
819,0,3,0,43.0,6.45,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
820,0,3,0,10.0,27.9,0,4,6,0,1,3,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
821,1,1,1,52.0,93.5,0,3,3,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
822,1,3,0,27.0,8.6625,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
823,0,1,0,38.0,0.0,0,5,1,1,4,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
824,1,3,1,27.0,12.475,0,3,2,0,3,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
825,0,3,0,2.0,39.6875,0,4,6,0,1,4,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
826,0,3,0,26.0,6.95,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
827,0,3,0,26.0,56.4958,0,1,1,1,3,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
828,1,2,0,1.0,37.0042,1,4,3,0,1,4,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
829,1,3,0,26.0,7.75,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
830,1,1,1,62.0,80.0,0,3,1,1,5,4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
831,1,3,1,15.0,14.4542,1,3,2,0,2,2,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
832,1,2,0,0.83,18.75,0,4,3,0,1,3,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
833,0,3,0,26.0,7.2292,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
834,0,3,0,23.0,7.8542,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
835,0,3,0,18.0,8.3,0,1,1,1,2,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
836,1,1,1,39.0,83.1583,1,2,3,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
837,0,3,0,21.0,8.6625,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
838,0,3,0,26.0,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
839,1,3,0,32.0,56.4958,0,1,1,1,3,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
840,1,1,0,40.0,29.7,1,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
841,0,3,0,20.0,7.925,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
842,0,2,0,16.0,10.5,0,1,1,1,2,2,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
843,1,1,1,30.0,31.0,1,2,1,1,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
844,0,3,0,34.5,6.4375,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
845,0,3,0,17.0,8.6625,0,1,1,1,2,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
846,0,3,0,42.0,7.55,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
847,0,3,0,26.0,69.55,0,1,11,0,3,4,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
848,0,3,0,35.0,7.8958,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
849,0,2,0,28.0,33.0,0,5,2,0,3,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
850,1,1,1,40.0,89.1042,1,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
851,0,3,0,4.0,31.275,0,4,7,0,1,4,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
852,0,3,0,74.0,7.775,0,1,1,1,5,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
853,0,3,1,9.0,15.2458,1,2,3,0,1,3,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
854,1,1,1,16.0,39.4,0,2,2,0,2,4,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
855,0,2,1,44.0,26.0,0,3,2,0,4,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
856,1,3,1,18.0,9.35,0,3,2,0,2,2,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
857,1,1,1,45.0,164.8667,0,3,3,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
858,1,1,0,51.0,26.55,0,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
859,1,3,1,24.0,19.2583,1,3,4,0,3,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
860,0,3,0,26.0,7.2292,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
861,0,3,0,41.0,14.1083,0,1,3,0,4,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
862,0,2,0,21.0,11.5,0,1,2,0,3,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
863,1,1,1,48.0,25.9292,0,3,1,1,4,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
864,0,3,1,18.0,69.55,0,2,11,0,2,4,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
865,0,2,0,24.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
866,1,2,1,42.0,13.0,0,3,1,1,4,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
867,1,2,1,27.0,13.8583,1,2,2,0,3,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
868,0,1,0,31.0,50.4958,0,1,1,1,3,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
869,0,3,0,26.0,9.5,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
870,1,3,0,4.0,11.1333,0,4,3,0,1,2,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
871,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
872,1,1,1,47.0,52.5542,0,3,3,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
873,0,1,0,33.0,5.0,0,1,1,1,3,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
874,0,3,0,47.0,9.0,0,1,1,1,4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
875,1,2,1,28.0,24.0,1,3,2,0,3,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
876,1,3,1,15.0,7.225,1,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
877,0,3,0,20.0,9.8458,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
878,0,3,0,19.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
879,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
880,1,1,1,56.0,83.1583,1,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
881,1,2,1,25.0,26.0,0,3,2,0,3,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
882,0,3,0,33.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
883,0,3,1,22.0,10.5167,0,2,1,1,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
884,0,2,0,28.0,10.5,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
885,0,3,0,25.0,7.05,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
886,0,3,1,39.0,29.125,2,3,6,0,4,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
887,0,2,0,27.0,13.0,0,5,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
888,1,1,1,19.0,30.0,0,2,1,1,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
889,0,3,1,18.0,23.45,0,2,4,0,2,3,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
890,1,1,0,26.0,30.0,1,1,1,1,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
891,0,3,0,32.0,7.75,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
